"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"27 years"	"27"	818	4784135	17.1
	"2017"	"2017"	"28 years"	"28"	799	4595406	17.4
	"2017"	"2017"	"29 years"	"29"	749	4487739	16.7
	"2017"	"2017"	"30 years"	"30"	740	4410631	16.8
	"2017"	"2017"	"31 years"	"31"	824	4425408	18.6
	"2017"	"2017"	"32 years"	"32"	783	4453718	17.6
	"2017"	"2017"	"33 years"	"33"	781	4310977	18.1
	"2017"	"2017"	"34 years"	"34"	754	4371478	17.2
	"2017"	"2017"	"35 years"	"35"	735	4364947	16.8
	"2017"	"2017"	"36 years"	"36"	757	4313987	17.5
	"2017"	"2017"	"37 years"	"37"	790	4394351	18.0
	"2017"	"2017"	"38 years"	"38"	724	4120468	17.6
	"2017"	"2017"	"39 years"	"39"	724	4038244	17.9
	"2017"	"2017"	"40 years"	"40"	744	3994423	18.6
	"2017"	"2017"	"41 years"	"41"	694	3875738	17.9
	"2017"	"2017"	"42 years"	"42"	719	3990700	18.0
	"2017"	"2017"	"43 years"	"43"	713	3863455	18.5
	"2017"	"2017"	"44 years"	"44"	746	3919057	19.0
	"2017"	"2017"	"45 years"	"45"	804	4091579	19.7
	"2017"	"2017"	"46 years"	"46"	865	4320583	20.0
	"2017"	"2017"	"47 years"	"47"	904	4370964	20.7
	"2017"	"2017"	"48 years"	"48"	836	4140010	20.2
	"2017"	"2017"	"49 years"	"49"	832	4050722	20.5
	"2017"	"2017"	"50 years"	"50"	761	4051078	18.8
	"2017"	"2017"	"51 years"	"51"	803	4121394	19.5
	"2017"	"2017"	"52 years"	"52"	886	4363205	20.3
	"2017"	"2017"	"53 years"	"53"	930	4437426	21.0
	"2017"	"2017"	"54 years"	"54"	961	4427991	21.7
	"2017"	"2017"	"55 years"	"55"	929	4413266	21.1
	"2017"	"2017"	"56 years"	"56"	877	4461346	19.7
	"2017"	"2017"	"57 years"	"57"	908	4493573	20.2
	"2017"	"2017"	"58 years"	"58"	905	4335891	20.9
	"2017"	"2017"	"59 years"	"59"	809	4303880	18.8
	"2017"	"2017"	"60 years"	"60"	825	4249921	19.4
	"2017"	"2017"	"61 years"	"61"	798	4091662	19.5
	"2017"	"2017"	"62 years"	"62"	693	4050159	17.1
	"2017"	"2017"	"63 years"	"63"	648	3875907	16.7
	"2017"	"2017"	"64 years"	"64"	613	3720053	16.5
	"2017"	"2017"	"65 years"	"65"	558	3567978	15.6
	"2017"	"2017"	"66 years"	"66"	500	3451069	14.5
	"2017"	"2017"	"67 years"	"67"	528	3361747	15.7
	"2017"	"2017"	"68 years"	"68"	502	3251249	15.4
	"2017"	"2017"	"69 years"	"69"	478	3204338	14.9
	"2017"	"2017"	"70 years"	"70"	541	3324662	16.3
	"2017"	"2017"	"71 years"	"71"	349	2443843	14.3
	"2017"	"2017"	"72 years"	"72"	385	2399286	16.0
	"2017"	"2017"	"73 years"	"73"	385	2321473	16.6
	"2017"	"2017"	"74 years"	"74"	408	2357801	17.3
	"2017"	"2017"	"75 years"	"75"	369	2039236	18.1
	"2017"	"2017"	"76 years"	"76"	298	1847158	16.1
	"2017"	"2017"	"77 years"	"77"	295	1729114	17.1
	"2017"	"2017"	"78 years"	"78"	292	1607240	18.2
	"2017"	"2017"	"79 years"	"79"	286	1518513	18.8
	"2017"	"2017"	"80 years"	"80"	246	1378494	17.8
	"2017"	"2017"	"81 years"	"81"	242	1293831	18.7
	"2017"	"2017"	"82 years"	"82"	239	1216640	19.6
	"2017"	"2017"	"83 years"	"83"	200	1068110	18.7
	"2017"	"2017"	"84 years"	"84"	191	1008215	18.9
	"2017"	"2017"	"85 years"	"85"	191	Not Applicable	Not Applicable
	"2017"	"2017"	"86 years"	"86"	187	Not Applicable	Not Applicable
	"2017"	"2017"	"87 years"	"87"	167	Not Applicable	Not Applicable
	"2017"	"2017"	"88 years"	"88"	163	Not Applicable	Not Applicable
	"2017"	"2017"	"89 years"	"89"	143	Not Applicable	Not Applicable
	"2017"	"2017"	"90 years"	"90"	109	Not Applicable	Not Applicable
	"2017"	"2017"	"91 years"	"91"	92	Not Applicable	Not Applicable
	"2017"	"2017"	"92 years"	"92"	72	Not Applicable	Not Applicable
	"2017"	"2017"	"93 years"	"93"	55	Not Applicable	Not Applicable
	"2017"	"2017"	"94 years"	"94"	42	Not Applicable	Not Applicable
	"2017"	"2017"	"95 years"	"95"	21	Not Applicable	Not Applicable
	"2017"	"2017"	"96 years"	"96"	27	Not Applicable	Not Applicable
	"2017"	"2017"	"97 years"	"97"	11	Not Applicable	Not Applicable
	"2017"	"2017"	"98 years"	"98"	12	Not Applicable	Not Applicable
	"2017"	"2017"	"99 years"	"99"	6	Not Applicable	Not Applicable
	"2017"	"2017"	"100+ years"	"100"	8	Not Applicable	Not Applicable
	"2017"	"2017"	"Not Stated"	"NS"	5	Not Applicable	Not Applicable
"Total"	"2017"	"2017"			47284	325719178	14.5
"Total"					699547	5761465567	12.1
"---"
"Dataset: Multiple Cause of Death, 1999-2017"
"Query Parameters:"
"MCD - ICD-10 113 Cause List: Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"
"Group By: Year; Single-Year Ages"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 7, 2019 2:43:29 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 7, 2019 2:43:29 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"3. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"4. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"5. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"8. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1 resident"
"population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
